ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
42031335,中古マンション等,,42202,長崎県,佐世保市,藤原町,佐世保,25,３ＬＤＫ,55,,,,昭和62年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第３四半期,未改装,調停・競売等,6.845098040014257
42001203,中古マンション等,,42201,長崎県,長崎市,五島町,長崎(長崎),7,２ＤＫ,40,,,,,ＳＲＣ,住宅,住宅,,,,,,,2017年第３四半期,未改装,,7.113943352306837
42024413,中古マンション等,,42201,長崎県,長崎市,今博多町,長崎(長崎),15,１ＤＫ,35,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,7.113943352306837
42000317,中古マンション等,,42201,長崎県,長崎市,岩見町,浦上,18,３ＬＤＫ,75,,,,平成9年,ＲＣ,,住宅,,,,,,,2020年第３四半期,未改装,,7.230448921378274
42024972,中古マンション等,,42201,長崎県,長崎市,小ケ倉町,長崎(長崎),1H30?2H,４ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第２四半期,改装済,,7.176091259055681
42031037,中古マンション等,,42202,長崎県,佐世保市,木場田町,佐世保,27,,90,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,,,7.414973347970818
42029304,中古マンション等,,42201,長崎県,長崎市,大井手町,諏訪神社,3,１Ｋ,20,,,,,ＳＲＣ,住宅,,,,,商業地域,,,2013年第４四半期,,,6.431363764158987
42000038,中古マンション等,,42201,長崎県,長崎市,赤迫,西浦上,7,３ＬＤＫ,70,,,,,ＲＣ,,,,,,,,,2017年第３四半期,未改装,,7.301029995663981
42033451,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,3,２ＬＤＫ,50,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第４四半期,未改装,,6.863322860120456
42000151,中古マンション等,,42201,長崎県,長崎市,油木町,浦上,30分?60分,４ＬＤＫ,95,,,,平成12年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第３四半期,未改装,,7.230448921378274
42036262,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,,,,2008年第２四半期,未改装,調停・競売等,6.991226075692495
42035817,中古マンション等,,42201,長崎県,長崎市,岩屋町,道ノ尾,6,４ＬＤＫ,85,,,,平成10年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第２四半期,未改装,,7.380211241711606
42036111,中古マンション等,,42201,長崎県,長崎市,新大工町,,,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,,,,,,,,2008年第１四半期,改装済,,7.342422680822207
42001755,中古マンション等,,42201,長崎県,長崎市,立山,長崎(長崎),30分?60分,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,,,,2020年第３四半期,未改装,,7.342422680822207
42004343,中古マンション等,,42202,長崎県,佐世保市,権常寺,早岐,5,４ＬＤＫ,85,,,,平成19年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第３四半期,未改装,,7.380211241711606
42035778,中古マンション等,,42201,長崎県,長崎市,油木町,,,２ＬＤＫ,65,,,,平成12年,ＳＲＣ,住宅,,,,,,,,2008年第４四半期,未改装,調停・競売等,6.7558748556724915
