ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
20033102,中古マンション等,,20201,長野県,長野市,吉田,北長野,10,４ＬＤＫ,85,,,,平成2年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第４四半期,未改装,,6.892094602690481
20029971,中古マンション等,,20201,長野県,長野市,稲里町中央,川中島,23,３ＬＤＫ,85,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,未改装,,7.477121254719663
20006583,中古マンション等,,20202,長野県,松本市,並柳,南松本,25,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第３四半期,未改装,,7.0
20004818,中古マンション等,,20202,長野県,松本市,埋橋,松本,18,３ＬＤＫ,110,,,,平成20年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第３四半期,未改装,,7.505149978319906
20006966,中古マンション等,,20202,長野県,松本市,深志,松本,9,１ＬＤＫ,80,,,,平成16年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.477121254719663
20036780,中古マンション等,,20201,長野県,長野市,吉田,信濃吉田,1,３ＬＤＫ,80,,,,平成9年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,,7.342422680822207
20046569,中古マンション等,,20201,長野県,長野市,稲里町中央,川中島,30分?60分,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第２四半期,未改装,,7.146128035678238
20050830,中古マンション等,,20201,長野県,長野市,吉田,北長野,11,,75,,,,平成2年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第２四半期,未改装,調停・競売等,7.041392685158225
20004085,中古マンション等,,20201,長野県,長野市,吉田,信濃吉田,0,３ＬＤＫ,70,,,,平成20年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第３四半期,未改装,,7.431363764158987
20068620,中古マンション等,,20201,長野県,長野市,大字西尾張部,長野(ＪＲ・しなの),30分?60分,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第２四半期,改装済,,7.2552725051033065
20040090,中古マンション等,,20217,長野県,佐久市,佐久平駅北,佐久平,4,３ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第４四半期,未改装,,7.447158031342219
20029910,中古マンション等,,20201,長野県,長野市,大字鶴賀,権堂,4,３ＬＤＫ,75,,,,平成5年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第３四半期,未改装,,7.176091259055681
20053006,中古マンション等,,20202,長野県,松本市,清水,松本,30分?60分,３ＬＤＫ,80,,,,平成17年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第３四半期,未改装,,7.431363764158987
20035815,中古マンション等,,20201,長野県,長野市,大字長野,長野(ＪＲ・しなの),19,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第２四半期,未改装,,7.278753600952829
20006682,中古マンション等,,20202,長野県,松本市,野溝木工,南松本,20,２ＬＤＫ,70,,,,平成5年,ＳＲＣ,,住宅,,,,工業地域,60.0,200.0,2019年第２四半期,改装済,,7.079181246047625
