ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4032910,中古マンション等,,4102,宮城県,仙台市宮城野区,大梶,陸前原ノ町,12,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第２四半期,未改装,,7.113943352306837
4023506,中古マンション等,,4102,宮城県,仙台市宮城野区,大梶,陸前原ノ町,15,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2010年第４四半期,改装済,,6.959041392321094
4040433,中古マンション等,,4103,宮城県,仙台市若林区,古城,河原町(宮城),13,３ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2012年第２四半期,改装済,,7.176091259055681
4034962,中古マンション等,,4102,宮城県,仙台市宮城野区,高砂,陸前高砂,8,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第４四半期,未改装,,7.146128035678238
4047326,中古マンション等,,4105,宮城県,仙台市泉区,八乙女中央,八乙女,6,４ＬＤＫ,80,,,,平成15年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第２四半期,未改装,,7.230448921378274
4037433,中古マンション等,,4103,宮城県,仙台市若林区,五橋,仙台,15,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第４四半期,改装済,,7.431363764158987
4019722,中古マンション等,,4101,宮城県,仙台市青葉区,大町,広瀬通,8,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第４四半期,未改装,,7.079181246047625
4030690,中古マンション等,,4102,宮城県,仙台市宮城野区,出花,中野栄,6,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第２四半期,未改装,調停・競売等,6.740362689494244
4041867,中古マンション等,,4104,宮城県,仙台市太白区,西中田,南仙台,6,２ＬＤＫ,50,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,改装済,,6.991226075692495
4053009,中古マンション等,,4202,宮城県,石巻市,不動町,石巻,24,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第１四半期,未改装,,6.982271233039568
