ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
44035595,中古マンション等,,44201,大分県,大分市,大字片島,滝尾,16,４ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第４四半期,未改装,,6.799340549453582
44019198,中古マンション等,,44202,大分県,別府市,上田の湯町,別府(大分),9,２ＤＫ,35,,,,昭和50年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第１四半期,未改装,,6.477121254719663
44000092,中古マンション等,,44201,大分県,大分市,明野北,高城,23,４ＬＤＫ,95,,,,平成14年,ＳＲＣ,住宅,住宅,,,,第２種低層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,7.301029995663981
44007037,中古マンション等,,44202,大分県,別府市,,別府大学,2,４ＬＤＫ,70,,,,平成2年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,6.869231719730976
44001472,中古マンション等,,44201,大分県,大分市,季の坂,大分,30分?60分,３ＬＤＫ,75,,,,平成12年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第４四半期,未改装,,7.230448921378274
44007057,中古マンション等,,44202,大分県,別府市,,別府大学,5,４ＬＤＫ,70,,,,平成2年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,改装済,,6.863322860120456
44040175,中古マンション等,,44201,大分県,大分市,大字横尾,鶴崎,1H?1H30,４ＬＤＫ,90,,,,平成18年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第４四半期,未改装,,7.204119982655925
44033674,中古マンション等,,44201,大分県,大分市,大字豊饒,南大分,15,４ＬＤＫ,95,,,,平成3年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第１四半期,,,7.113943352306837
44005829,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,20,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第２四半期,改装済,,7.041392685158225
44019543,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,19,１Ｋ,15,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,6.491361693834273
44003227,中古マンション等,,44201,大分県,大分市,大字津留,牧(大分),13,１ＤＫ,25,,,,昭和61年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2017年第４四半期,未改装,,6.301029995663981
44032996,中古マンション等,,44201,大分県,大分市,末広町,大分,5,３ＬＤＫ,80,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,7.079181246047625
44003329,中古マンション等,,44201,大分県,大分市,中島西,大分,18,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,7.230448921378274
44032917,中古マンション等,,44201,大分県,大分市,大字下郡,牧(大分),16,２ＤＫ,35,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,,,2013年第３四半期,未改装,調停・競売等,6.113943352306837
44005765,中古マンション等,,44202,大分県,別府市,石垣東,別府(大分),30分?60分,２ＬＤＫ,70,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2020年第１四半期,未改装,,7.041392685158225
44017396,中古マンション等,,44201,大分県,大分市,大字猪野,高城,30分?60分,３ＬＤＫ,80,,,,平成6年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2014年第１四半期,未改装,,6.991226075692495
44004035,中古マンション等,,44201,大分県,大分市,原新町,高城,8,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,未改装,,6.176091259055681
44035870,中古マンション等,,44201,大分県,大分市,下郡南,牧(大分),29,４ＬＤＫ＋Ｓ,95,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第３四半期,未改装,,6.897627091290442
44018700,中古マンション等,,44201,大分県,大分市,大字津留,牧(大分),13,２Ｋ,25,,,,昭和61年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第３四半期,未改装,,6.230448921378274
44004098,中古マンション等,,44201,大分県,大分市,東大道,大分,9,３ＤＫ,55,,,,,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第２四半期,未改装,,7.176091259055681
44018550,中古マンション等,,44201,大分県,大分市,高松,高城,3,４ＬＤＫ,95,,,,平成9年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第２四半期,未改装,,7.146128035678238
44006665,中古マンション等,,44202,大分県,別府市,野口中町,別府(大分),4,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2020年第３四半期,未改装,,7.301029995663981
44017660,中古マンション等,,44201,大分県,大分市,今津留,牧(大分),24,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第１四半期,未改装,,7.204119982655925
44002017,中古マンション等,,44201,大分県,大分市,下郡南,牧(大分),24,４ＬＤＫ,95,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,未改装,,7.230448921378274
