ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
6001502,中古マンション等,,6201,山形県,山形市,十日町,山形,9,２ＬＤＫ,60,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第２四半期,未改装,,7.4623979978989565
6022291,中古マンション等,,6201,山形県,山形市,南二番町,山形,26,２ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第１四半期,未改装,,7.113943352306837
6001514,中古マンション等,,6201,山形県,山形市,十日町,山形,9,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第４四半期,未改装,,6.556302500767287
6002330,中古マンション等,,6201,山形県,山形市,南二番町,山形,26,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第２四半期,未改装,,7.146128035678238
6002080,中古マンション等,,6201,山形県,山形市,双葉町,山形,5,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第１四半期,未改装,,7.342422680822207
6000794,中古マンション等,,6201,山形県,山形市,小白川町,山形,30分?60分,３ＬＤＫ,70,,,,平成22年,ＳＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第２四半期,未改装,,7.204119982655925
6020443,中古マンション等,,6201,山形県,山形市,小白川町,山形,30分?60分,４ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,未改装,,7.204119982655925
6001508,中古マンション等,,6201,山形県,山形市,十日町,山形,13,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2017年第３四半期,未改装,,6.431363764158987
6028451,中古マンション等,,6201,山形県,山形市,東山形,山形,30分?60分,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2009年第１四半期,未改装,,6.939519252618618
6028744,中古マンション等,,6201,山形県,山形市,八日町,山形,14,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第３四半期,未改装,,7.903089986991944
6006193,中古マンション等,,6204,山形県,酒田市,東大町,酒田,26,３ＬＤＫ,65,,,,平成16年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第２四半期,未改装,,7.146128035678238
6022111,中古マンション等,,6203,山形県,鶴岡市,本町,鶴岡,28,２ＬＤＫ,55,,,,昭和60年,鉄骨造,住宅,,,,,第２種住居地域,60.0,200.0,2011年第３四半期,,,6.748188027006201
6001458,中古マンション等,,6201,山形県,山形市,鉄砲町,山形,21,３ＬＤＫ,65,,,,平成16年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2018年第３四半期,未改装,,7.278753600952829
6019059,中古マンション等,,6201,山形県,山形市,八日町,山形,12,,65,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,未改装,,7.204119982655925
6017515,中古マンション等,,6201,山形県,山形市,桜田東,山形,30分?60分,４ＬＤＫ,80,,,,平成16年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第１四半期,未改装,,7.2552725051033065
6018039,中古マンション等,,6201,山形県,山形市,十日町,山形,9,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,改装済,,6.954242509439325
6025552,中古マンション等,,6201,山形県,山形市,桜田東,山形,30分?60分,３ＬＤＫ,65,,,,昭和55年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第４四半期,改装済,,6.778151250383644
6015942,中古マンション等,,6201,山形県,山形市,小白川町,山形,30分?60分,,70,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,,調停・競売等,7.041392685158225
6017907,中古マンション等,,6201,山形県,山形市,高堂,山形,30分?60分,２ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,改装済,,7.230448921378274
6018212,中古マンション等,,6201,山形県,山形市,南栄町,山形,28,３ＬＤＫ,95,,,,平成10年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第３四半期,改装済,,7.146128035678238
6028713,中古マンション等,,6201,山形県,山形市,本町,山形,17,３ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第２四半期,未改装,,7.204119982655925
6027752,中古マンション等,,6204,山形県,酒田市,日吉町,酒田,24,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,未改装,,7.041392685158225
6022088,中古マンション等,,6201,山形県,山形市,八日町,山形,10,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第３四半期,改装済,,7.3222192947339195
6020235,中古マンション等,,6201,山形県,山形市,木の実町,山形,9,３ＤＫ,55,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第３四半期,未改装,,7.079181246047625
6017180,中古マンション等,,6201,山形県,山形市,八日町,山形,13,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,改装済,,6.880813592280791
6017908,中古マンション等,,6201,山形県,山形市,高堂,山形,30分?60分,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,未改装,,7.3222192947339195
6027984,中古マンション等,,6201,山形県,山形市,三日町,山形,15,２ＬＤＫ,55,,,,平成12年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2007年第４四半期,改装済,,7.113943352306837
6002118,中古マンション等,,6201,山形県,山形市,本町,山形,17,１Ｋ,25,,,,平成4年,,住宅,その他,,,,商業地域,80.0,500.0,2018年第４四半期,未改装,,6.6127838567197355
6016344,中古マンション等,,6201,山形県,山形市,南一番町,山形,24,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第２四半期,未改装,,7.204119982655925
6026535,中古マンション等,,6201,山形県,山形市,十日町,山形,10,２ＬＤＫ,45,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第４四半期,改装済,,6.778151250383644
6002264,中古マンション等,,6201,山形県,山形市,馬見ケ崎,羽前千歳,21,３ＬＤＫ,65,,,,平成17年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2017年第３四半期,,,7.230448921378274
6026419,中古マンション等,,6201,山形県,山形市,桜町,山形,10,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第２四半期,未改装,,7.3979400086720375
6002407,中古マンション等,,6201,山形県,山形市,美畑町,山形,18,３ＬＤＫ,65,,,,平成16年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第４四半期,未改装,,7.278753600952829
6002276,中古マンション等,,6201,山形県,山形市,三日町,山形,10,３ＬＤＫ,80,,,,平成12年,,住宅,住宅,,,,,,,2019年第３四半期,未改装,,7.301029995663981
