ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
8059150,中古マンション等,,8220,茨城県,つくば市,春日,つくば,20,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第２四半期,改装済,,7.57978359661681
8036341,中古マンション等,,8203,茨城県,土浦市,下高津,土浦,15,２ＤＫ,55,,,,平成4年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2014年第４四半期,未改装,,6.698970004336019
8011233,中古マンション等,,8208,茨城県,龍ケ崎市,（大字なし）,竜ケ崎,10,２ＬＤＫ,55,,,,平成7年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第４四半期,未改装,,6.662757831681574
8001881,中古マンション等,,8201,茨城県,水戸市,中央,水戸,13,３ＬＤＫ,75,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,未改装,,7.176091259055681
8054078,中古マンション等,,8217,茨城県,取手市,取手,取手,2,４ＬＤＫ,85,,,,,ＲＣ,住宅,住宅,,,,,,,2014年第４四半期,未改装,,7.505149978319906
8019790,中古マンション等,,8220,茨城県,つくば市,東新井,つくば,8,４ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第２四半期,未改装,,7.544068044350276
8036304,中古マンション等,,8203,茨城県,土浦市,荒川沖東,荒川沖,8,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第３四半期,未改装,,6.832508912706237
8061660,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫町,佐貫,4,１ＤＫ,45,,,,平成17年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第１四半期,未改装,,6.845098040014257
8001012,中古マンション等,,8201,茨城県,水戸市,五軒町,水戸,21,４ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2019年第４四半期,未改装,,7.477121254719663
8067569,中古マンション等,,8217,茨城県,取手市,片町,藤代,3,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第３四半期,改装済,,7.176091259055681
8080924,中古マンション等,,8221,茨城県,ひたちなか市,殿山町,殿山,8,３ＬＤＫ,110,,,,,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第３四半期,改装済,,7.204119982655925
8075553,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,15,３ＬＤＫ,110,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第３四半期,未改装,,7.6020599913279625
8019552,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,30分?60分,２ＬＤＫ,75,,,,平成5年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2018年第３四半期,未改装,,7.079181246047625
8026553,中古マンション等,,8201,茨城県,水戸市,五軒町,水戸,20,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2010年第４四半期,未改装,,7.431363764158987
8006227,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,３ＬＤＫ,65,,,,平成7年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第２四半期,改装済,,6.991226075692495
8054937,中古マンション等,,8217,茨城県,取手市,井野台,西取手,14,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2015年第１四半期,未改装,,7.041392685158225
8047222,中古マンション等,,8201,茨城県,水戸市,備前町,水戸,18,２ＤＫ,35,,,,昭和47年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第２四半期,未改装,,6.204119982655925
8035942,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,２ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第３四半期,未改装,,6.832508912706237
8018299,中古マンション等,,8220,茨城県,つくば市,研究学園,研究学園,3,３ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,未改装,,7.505149978319906
8018322,中古マンション等,,8220,茨城県,つくば市,研究学園,研究学園,,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,改装済,,7.518513939877887
8010492,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,龍ケ崎市,8,３ＬＤＫ,60,,,,昭和63年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第４四半期,未改装,,6.477121254719663
8058522,中古マンション等,,8204,茨城県,古河市,本町,古河,10,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第３四半期,改装済,,7.041392685158225
8003469,中古マンション等,,8201,茨城県,水戸市,元吉田町,水戸,15,４ＬＤＫ,100,,,,平成17年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第３四半期,未改装,,7.3979400086720375
8048635,中古マンション等,,8201,茨城県,水戸市,城南,水戸,10,３ＬＤＫ,95,,,,平成19年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,改装済,,7.447158031342219
8078830,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,16,４ＬＤＫ,100,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第１四半期,未改装,,7.6127838567197355
8008341,中古マンション等,,8204,茨城県,古河市,常盤町,古河,20,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2018年第３四半期,未改装,調停・競売等,6.880813592280791
8061692,中古マンション等,,8220,茨城県,つくば市,並木,つくば,1H?1H30,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2014年第１四半期,未改装,,7.380211241711606
8044250,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,6,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第３四半期,未改装,,7.3979400086720375
8050098,中古マンション等,,8203,茨城県,土浦市,下高津,土浦,,４ＬＤＫ,100,,,,平成18年,ＲＣ,住宅,,,,,,,,2007年第４四半期,,,7.342422680822207
8014566,中古マンション等,,8217,茨城県,取手市,井野台,取手,14,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第４四半期,未改装,,6.845098040014257
8028676,中古マンション等,,8201,茨城県,水戸市,東原,赤塚,30分?60分,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第１四半期,未改装,,7.491361693834273
8004458,中古マンション等,,8202,茨城県,日立市,幸町,日立,6,２ＤＫ,60,,,,平成9年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.176091259055681
8037852,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,1,２ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2020年第３四半期,,,7.380211241711606
8037888,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,7,３ＬＤＫ,85,,,,平成25年,ＲＣ,,住宅,,,,準住居地域,60.0,200.0,2018年第４四半期,未改装,,7.342422680822207
8071555,中古マンション等,,8217,茨城県,取手市,井野台,取手,16,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2009年第４四半期,未改装,,7.146128035678238
8011189,中古マンション等,,8208,茨城県,龍ケ崎市,若柴町,龍ケ崎市,16,２ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第１四半期,未改装,,6.681241237375588
8015132,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,11,２ＬＤＫ,55,,,,昭和51年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第１四半期,未改装,,6.079181246047625
8069749,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,10,３ＬＤＫ,105,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第１四半期,,,7.5910646070264995
8069756,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,9,４ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第１四半期,未改装,,7.477121254719663
8061925,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,30分?60分,４ＬＤＫ,125,,,,平成5年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第１四半期,未改装,,7.342422680822207
8059015,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,２ＬＤＫ,90,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第２四半期,改装済,,7.623249290397901
8057288,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,7,３ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第２四半期,未改装,,6.698970004336019
8038867,中古マンション等,,8201,茨城県,水戸市,栄町,水戸,30分?60分,１ＬＤＫ,45,,,,昭和49年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2007年第４四半期,改装済,,6.8061799739838875
8072148,中古マンション等,,8219,茨城県,牛久市,中央,牛久,14,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第１四半期,未改装,,7.079181246047625
8010556,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫町,龍ケ崎市,7,,60,,,,昭和57年,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第２四半期,改装済,,6.832508912706237
8049464,中古マンション等,,8201,茨城県,水戸市,天王町,水戸,20,３ＬＤＫ,60,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第１四半期,未改装,,6.977723605288848
8003069,中古マンション等,,8201,茨城県,水戸市,宮町,水戸,5,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2020年第２四半期,未改装,,7.3979400086720375
8066633,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,16,２ＬＤＫ,45,,,,平成5年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第２四半期,未改装,,6.544068044350276
8045837,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,7,３ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第２四半期,未改装,,6.785329835010767
8017888,中古マンション等,,8220,茨城県,つくば市,春日,つくば,30分?60分,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第４四半期,未改装,調停・競売等,7.146128035678238
8014920,中古マンション等,,8217,茨城県,取手市,新町,取手,3,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第１四半期,未改装,,7.2552725051033065
8071441,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,4,４ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,7.342422680822207
8047905,中古マンション等,,8204,茨城県,古河市,本町,古河,5,３ＬＤＫ,60,,,,平成22年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,未改装,,7.230448921378274
8041016,中古マンション等,,8201,茨城県,水戸市,梅香,水戸,13,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第４四半期,未改装,,7.544068044350276
8071944,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,5,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,未改装,,7.204119982655925
8054113,中古マンション等,,8202,茨城県,日立市,助川町,日立,23,２ＬＤＫ,45,,,,平成3年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第３四半期,未改装,,6.845098040014257
8016789,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,10,４ＬＤＫ,90,,,,平成11年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,,,2017年第２四半期,未改装,,7.204119982655925
8056367,中古マンション等,,8203,茨城県,土浦市,港町,土浦,6,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第１四半期,改装済,,7.113943352306837
8057340,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫町,佐貫,8,３ＬＤＫ,60,,,,昭和57年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第４四半期,改装済,,6.799340549453582
8039661,中古マンション等,,8201,茨城県,水戸市,新荘,水戸,30分?60分,１ＤＫ,25,,,,平成6年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第４四半期,未改装,,6.544068044350276
8007431,中古マンション等,,8203,茨城県,土浦市,大和町,土浦,3,２ＬＤＫ,80,,,,平成20年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第４四半期,改装済,,7.3979400086720375
8075417,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,2,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第４四半期,未改装,,7.176091259055681
8015205,中古マンション等,,8217,茨城県,取手市,西,取手,25,３ＬＤＫ,65,,,,昭和61年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第２四半期,未改装,,6.748188027006201
8059136,中古マンション等,,8220,茨城県,つくば市,春日,つくば,21,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第３四半期,未改装,,7.643452676486188
8068669,中古マンション等,,8217,茨城県,取手市,西,取手,20,３ＬＤＫ,60,,,,昭和53年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第１四半期,未改装,,6.301029995663981
8079417,中古マンション等,,8220,茨城県,つくば市,並木,つくば,30分?60分,４ＬＤＫ,100,,,,平成20年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第１四半期,未改装,,7.431363764158987
8056192,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第１四半期,未改装,,7.2552725051033065
8054091,中古マンション等,,8217,茨城県,取手市,新町,取手,3,３ＬＤＫ,75,,,,昭和57年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第１四半期,未改装,,6.9084850188786495
8007360,中古マンション等,,8203,茨城県,土浦市,港町,土浦,2,３ＬＤＫ,60,,,,平成31年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第２四半期,未改装,,7.568201724066995
8073770,中古マンション等,,8220,茨城県,つくば市,東新井,つくば,11,３ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第２四半期,未改装,,7.4623979978989565
8061437,中古マンション等,,8220,茨城県,つくば市,並木,つくば,30分?60分,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第２四半期,未改装,,7.3979400086720375
8019074,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,8,４ＬＤＫ,90,,,,平成24年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,7.6127838567197355
8016621,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,5,１ＬＤＫ,60,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第２四半期,未改装,,7.176091259055681
