ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
38018280,中古マンション等,,38201,愛媛県,松山市,大手町,大手町(愛媛),,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2014年第４四半期,,,6.447158031342219
38020382,中古マンション等,,38201,愛媛県,松山市,東石井,いよ立花,18,２ＬＤＫ,55,,,,平成9年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第３四半期,未改装,調停・競売等,6.924279286061882
38005515,中古マンション等,,38201,愛媛県,松山市,持田町,道後公園,13,３ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,未改装,,7.3979400086720375
38033171,中古マンション等,,38201,愛媛県,松山市,枝松,いよ立花,18,４ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第２四半期,改装済,,7.146128035678238
38000578,中古マンション等,,38201,愛媛県,松山市,祝谷,平和通１丁目,14,３ＬＤＫ,70,,,,,,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第４四半期,未改装,,7.146128035678238
38002052,中古マンション等,,38201,愛媛県,松山市,三番町,松山市,5,２ＬＤＫ,70,,,,平成17年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第２四半期,改装済,,7.544068044350276
38005298,中古マンション等,,38201,愛媛県,松山市,南持田町,勝山町,3,３ＬＤＫ,80,,,,平成27年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第１四半期,,,7.4623979978989565
38002093,中古マンション等,,38201,愛媛県,松山市,東雲町,警察署前,2,３ＬＤＫ,65,,,,平成9年,,住宅,住宅,,,,商業地域,80.0,500.0,2017年第４四半期,未改装,,7.230448921378274
38037795,中古マンション等,,38201,愛媛県,松山市,萱町,本町６丁目,5,４ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第２四半期,未改装,調停・競売等,7.079181246047625
38003263,中古マンション等,,38201,愛媛県,松山市,中村,いよ立花,7,１ＤＫ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第２四半期,未改装,,6.477121254719663
38031198,中古マンション等,,38201,愛媛県,松山市,宮西,古町,8,３ＬＤＫ,70,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第４四半期,未改装,,7.041392685158225
38018906,中古マンション等,,38201,愛媛県,松山市,姫原,本町６丁目,21,４ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第３四半期,未改装,,7.079181246047625
38023929,中古マンション等,,38206,愛媛県,西条市,大町,伊予西条,21,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,市街化区域及び市街化調整区域外の都市計画区域,60.0,200.0,2010年第２四半期,未改装,,6.929418925714293
38036813,中古マンション等,,38206,愛媛県,西条市,大町,伊予西条,5,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,6.977723605288848
38005109,中古マンション等,,38201,愛媛県,松山市,南久米町,北久米,1,３ＬＤＫ,70,,,,平成9年,,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第２四半期,未改装,,7.113943352306837
38038861,中古マンション等,,38201,愛媛県,松山市,南久米町,北久米,2,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第２四半期,未改装,,7.113943352306837
38023243,中古マンション等,,38201,愛媛県,松山市,藤原,土橋(愛媛),4,３ＬＤＫ,90,,,,平成22年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第２四半期,未改装,,7.491361693834273
38029314,中古マンション等,,38201,愛媛県,松山市,三番町,松山市,4,２ＬＤＫ,60,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,改装済,,7.477121254719663
38010416,中古マンション等,,38205,愛媛県,新居浜市,西の土居町,新居浜,28,３ＬＤＫ,75,,,,平成19年,,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第３四半期,,,7.278753600952829
38002758,中古マンション等,,38201,愛媛県,松山市,千舟町,松山市,3,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,,7.204119982655925
38002766,中古マンション等,,38201,愛媛県,松山市,千舟町,南堀端,4,３ＬＤＫ,80,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第３四半期,改装済,,7.477121254719663
38004695,中古マンション等,,38201,愛媛県,松山市,本町,本町３丁目,1,２ＬＤＫ,75,,,,平成13年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.278753600952829
38042009,中古マンション等,,38201,愛媛県,松山市,道後樋又,清水町,13,１ＤＫ,20,,,,昭和60年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第４四半期,改装済,,6.477121254719663
38037766,中古マンション等,,38201,愛媛県,松山市,勝山町,警察署前,1,４ＬＤＫ,85,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第３四半期,未改装,,7.414973347970818
38028738,中古マンション等,,38201,愛媛県,松山市,歩行町,大街道,4,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,未改装,,7.3222192947339195
38038907,中古マンション等,,38201,愛媛県,松山市,宮西,萱町６丁目,4,３ＬＤＫ,60,,,,,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第４四半期,未改装,,6.973127853599698
38041960,中古マンション等,,38201,愛媛県,松山市,土居田町,土居田,3,３ＬＤＫ,75,,,,昭和63年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第１四半期,未改装,調停・競売等,6.8750612633917
38034347,中古マンション等,,38201,愛媛県,松山市,道後樋又,鉄砲町,10,１Ｋ,15,,,,昭和60年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第２四半期,,,6.176091259055681
38027397,中古マンション等,,38201,愛媛県,松山市,南江戸,松山(愛媛),8,２ＬＤＫ,60,,,,平成9年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第１四半期,未改装,,7.176091259055681
38024200,中古マンション等,,38201,愛媛県,松山市,余戸東,余戸,3,４ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第１四半期,改装済,,7.477121254719663
38038608,中古マンション等,,38201,愛媛県,松山市,東長戸,本町６丁目,27,３ＬＤＫ,75,,,,平成3年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2009年第２四半期,改装済,,7.146128035678238
38002602,中古マンション等,,38201,愛媛県,松山市,竹原,松山(愛媛),11,１Ｋ,20,,,,平成2年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2020年第１四半期,改装済,,6.544068044350276
38037519,中古マンション等,,38201,愛媛県,松山市,安城寺町,伊予和気,30分?60分,３ＬＤＫ,60,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第２四半期,未改装,,6.903089986991944
38038463,中古マンション等,,38201,愛媛県,松山市,永木町,石手川公園,10,３ＬＤＫ,80,,,,昭和62年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第３四半期,改装済,,7.0
38004096,中古マンション等,,38201,愛媛県,松山市,福音寺町,北久米,5,２ＬＤＫ＋Ｓ,80,,,,平成30年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第２四半期,未改装,,7.491361693834273
38030913,中古マンション等,,38206,愛媛県,西条市,神拝,伊予西条,14,３ＬＤＫ＋Ｓ,80,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2015年第３四半期,,,7.041392685158225
38031514,中古マンション等,,38201,愛媛県,松山市,若草町,本町４丁目,3,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第４四半期,未改装,,7.3979400086720375
38004321,中古マンション等,,38201,愛媛県,松山市,古三津,三津浜,4,３ＬＤＫ,70,,,,平成18年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第４四半期,未改装,,7.278753600952829
38038132,中古マンション等,,38201,愛媛県,松山市,新立町,勝山町,11,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第４四半期,改装済,,7.230448921378274
38002276,中古マンション等,,38201,愛媛県,松山市,住吉,三津,9,１ＤＫ,30,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第４四半期,未改装,,6.57978359661681
38021199,中古マンション等,,38201,愛媛県,松山市,石手,道後公園,13,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,,,,2011年第２四半期,未改装,調停・競売等,7.176091259055681
38002283,中古マンション等,,38201,愛媛県,松山市,住吉,三津,7,１ＤＫ,30,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,,,6.477121254719663
38042891,中古マンション等,,38201,愛媛県,松山市,若草町,本町３丁目,3,２ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第２四半期,改装済,,7.146128035678238
38019948,中古マンション等,,38201,愛媛県,松山市,竹原,土橋(愛媛),7,２ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第１四半期,未改装,調停・競売等,6.913813852383717
38036184,中古マンション等,,38202,愛媛県,今治市,東門町,今治,29,３ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,未改装,,7.041392685158225
38002579,中古マンション等,,38201,愛媛県,松山市,竹原,土橋(愛媛),5,３ＬＤＫ,85,,,,昭和53年,,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第３四半期,未改装,,6.857332496431268
38041853,中古マンション等,,38201,愛媛県,松山市,鷹子町,鷹ノ子,9,３ＬＤＫ,70,,,,平成13年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第３四半期,未改装,,7.176091259055681
38020486,中古マンション等,,38201,愛媛県,松山市,姫原,本町６丁目,18,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第２四半期,未改装,,7.113943352306837
38000133,中古マンション等,,38201,愛媛県,松山市,天山,福音寺,10,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,未改装,,6.301029995663981
38002990,中古マンション等,,38201,愛媛県,松山市,道後喜多町,道後温泉,7,３ＬＤＫ,70,,,,平成15年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第２四半期,未改装,,7.204119982655925
38018641,中古マンション等,,38201,愛媛県,松山市,立花,いよ立花,4,１ＤＫ,25,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,150.0,2014年第２四半期,,,6.414973347970818
38000639,中古マンション等,,38201,愛媛県,松山市,岩崎町,道後公園,6,４ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,7.361727836017593
38031867,中古マンション等,,38202,愛媛県,今治市,黄金町,今治,17,１Ｋ,25,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,改装済,,6.57978359661681
