ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
21055775,中古マンション等,,21201,岐阜県,岐阜市,米屋町,岐阜,30分?60分,４ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第４四半期,未改装,,7.4623979978989565
21018051,中古マンション等,,21213,岐阜県,各務原市,蘇原六軒町,六軒(岐阜),3,４ＬＤＫ,70,,,,,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第１四半期,未改装,,6.838849090737256
21002984,中古マンション等,,21201,岐阜県,岐阜市,田生越町,岐阜,6,３ＬＤＫ,60,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,改装済,,7.041392685158225
21005346,中古マンション等,,21201,岐阜県,岐阜市,領下,岐阜,28,４ＬＤＫ,80,,,,平成5年,,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第３四半期,改装済,,7.146128035678238
21046762,中古マンション等,,21201,岐阜県,岐阜市,神楽町,岐阜,26,２ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第１四半期,未改装,,7.113943352306837
21044774,中古マンション等,,21202,岐阜県,大垣市,伝馬町,大垣,12,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,7.204119982655925
21067133,中古マンション等,,21201,岐阜県,岐阜市,茜部菱野,岐阜,30分?60分,２ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2006年第３四半期,未改装,,7.204119982655925
21030214,中古マンション等,,21201,岐阜県,岐阜市,西荘,西岐阜,10,３ＬＤＫ,95,,,,平成17年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第４四半期,未改装,,7.301029995663981
21038322,中古マンション等,,21213,岐阜県,各務原市,鵜沼山崎町,鵜沼,6,４ＬＤＫ,85,,,,平成2年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第４四半期,未改装,,7.113943352306837
21007076,中古マンション等,,21202,岐阜県,大垣市,林町,大垣,15,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第１四半期,未改装,,6.838849090737256
