ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
45000107,中古マンション等,,45201,宮崎県,宮崎市,旭,宮崎,10,１ＤＫ,20,,,,,,,その他,,,,近隣商業地域,80.0,300.0,2017年第４四半期,未改装,,6.414973347970818
45004448,中古マンション等,,45201,宮崎県,宮崎市,花殿町,宮崎,21,３ＬＤＫ,70,,,,平成23年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第３四半期,未改装,,7.3222192947339195
45020403,中古マンション等,,45201,宮崎県,宮崎市,旭,宮崎,18,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第４四半期,未改装,,6.278753600952829
45031743,中古マンション等,,45201,宮崎県,宮崎市,神宮西,宮崎神宮,29,３ＬＤＫ,80,,,,平成6年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第１四半期,改装済,,7.204119982655925
45037037,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,,,,,,,,2013年第３四半期,改装済,,7.176091259055681
45025032,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,6,３ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第２四半期,改装済,,7.361727836017593
45030919,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,15,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第３四半期,,,7.2552725051033065
45000552,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,7,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,その他,,,,商業地域,,,2018年第２四半期,未改装,,7.204119982655925
45025778,中古マンション等,,45201,宮崎県,宮崎市,淀川,南宮崎,15,４ＬＤＫ,115,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,未改装,,7.380211241711606
45023371,中古マンション等,,45201,宮崎県,宮崎市,大橋,宮崎,29,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第４四半期,未改装,,7.041392685158225
45000082,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,宮崎空港,10,１Ｋ,20,,,,平成3年,ＲＣ,,その他,,,,準工業地域,60.0,200.0,2017年第４四半期,改装済,,6.301029995663981
45040832,中古マンション等,,45201,宮崎県,宮崎市,錦本町,宮崎,10,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第２四半期,改装済,,7.301029995663981
45004130,中古マンション等,,45201,宮崎県,宮崎市,鶴島,宮崎,25,,75,,,,平成14年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第１四半期,,,7.3222192947339195
45031493,中古マンション等,,45201,宮崎県,宮崎市,宮崎駅東,宮崎,9,３ＬＤＫ,80,,,,,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2015年第３四半期,,,7.301029995663981
45000557,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,6,４ＬＤＫ,90,,,,平成3年,ＳＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2017年第１四半期,未改装,,7.113943352306837
45025664,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,18,４ＬＤＫ,85,,,,平成12年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第２四半期,改装済,,7.2552725051033065
45025359,中古マンション等,,45201,宮崎県,宮崎市,広島,宮崎,5,３ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第４四半期,未改装,,7.431363764158987
45030375,中古マンション等,,45201,宮崎県,宮崎市,江平西,宮崎神宮,16,２ＬＤＫ,135,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第３四半期,未改装,,7.079181246047625
45045049,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,18,４ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第４四半期,改装済,,7.113943352306837
45035315,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,2H?,１ＬＤＫ,75,,,,昭和49年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第３四半期,未改装,,6.301029995663981
45022323,中古マンション等,,45201,宮崎県,宮崎市,吉村町,宮崎,12,２ＬＤＫ,50,,,,昭和54年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第３四半期,未改装,,6.3979400086720375
45031041,中古マンション等,,45201,宮崎県,宮崎市,中津瀬町,宮崎,23,５ＬＤＫ,100,,,,戦前,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第３四半期,未改装,,7.230448921378274
45004618,中古マンション等,,45201,宮崎県,宮崎市,船塚,宮崎,29,２ＬＤＫ,55,,,,,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2019年第２四半期,未改装,,6.991226075692495
45006308,中古マンション等,,45202,宮崎県,都城市,小松原町,都城,7,２ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,500.0,2020年第１四半期,改装済,,7.146128035678238
45035317,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,20,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第１四半期,未改装,,6.8750612633917
45044459,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,9,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第３四半期,未改装,,6.8750612633917
45007517,中古マンション等,,45202,宮崎県,都城市,年見町,都城,15,３ＤＫ,55,,,,平成4年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第３四半期,改装済,,6.845098040014257
45030379,中古マンション等,,45201,宮崎県,宮崎市,江平東,宮崎,17,２ＬＤＫ,55,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,未改装,,7.079181246047625
45040548,中古マンション等,,45201,宮崎県,宮崎市,橘通東,,,１ＤＫ,25,,,,平成2年,ＲＣ,住宅,,,,,,,,2009年第４四半期,未改装,,6.380211241711606
45045410,中古マンション等,,45201,宮崎県,宮崎市,大字恒久,南宮崎,15,２ＤＫ,45,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,未改装,調停・競売等,6.3979400086720375
45038548,中古マンション等,,45202,宮崎県,都城市,小松原町,都城,7,２ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,,,6.812913356642856
45044465,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,8,３ＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第１四半期,改装済,,6.826074802700826
45038518,中古マンション等,,45202,宮崎県,都城市,蔵原町,西都城,12,４ＬＤＫ,80,,,,平成18年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第４四半期,未改装,,7.278753600952829
45039591,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,9,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第４四半期,改装済,,6.903089986991944
45044312,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,19,２ＤＫ,45,,,,昭和49年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第３四半期,改装済,,6.041392685158225
45005352,中古マンション等,,45201,宮崎県,宮崎市,和知川原,宮崎,24,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第４四半期,改装済,,7.230448921378274
45039091,中古マンション等,,45203,宮崎県,延岡市,大貫町,延岡,30分?60分,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第４四半期,未改装,,6.845098040014257
45031813,中古マンション等,,45201,宮崎県,宮崎市,瀬頭,宮崎,14,４ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第１四半期,改装済,,7.230448921378274
45005911,中古マンション等,,45202,宮崎県,都城市,上川東,都城,16,２ＬＤＫ,70,,,,平成2年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第３四半期,改装済,,6.944482672150168
45021687,中古マンション等,,45201,宮崎県,宮崎市,橘通西,宮崎,23,２ＬＤＫ,65,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,,6.973127853599698
45045046,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,19,３ＬＤＫ,65,,,,平成12年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第１四半期,未改装,,7.146128035678238
45033722,中古マンション等,,45203,宮崎県,延岡市,日の出町,延岡,13,４ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第３四半期,未改装,,6.903089986991944
45003062,中古マンション等,,45201,宮崎県,宮崎市,瀬頭,宮崎,14,３ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第４四半期,未改装,,7.342422680822207
45038141,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,16,３ＬＤＫ,80,,,,平成12年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第４四半期,改装済,,7.230448921378274
45000545,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,3,４ＬＤＫ,80,,,,平成12年,,住宅,住宅,,,,商業地域,80.0,600.0,2019年第４四半期,改装済,,7.380211241711606
