ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
29008192,中古マンション等,,29206,奈良県,桜井市,大字桜井,桜井(奈良),5,４ＬＤＫ,85,,,,平成6年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第２四半期,未改装,,7.146128035678238
29003381,中古マンション等,,29201,奈良県,奈良市,疋田町,菖蒲池,13,３ＬＤＫ,65,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,40.0,60.0,2020年第１四半期,未改装,,6.929418925714293
29000212,中古マンション等,,29201,奈良県,奈良市,あやめ池南,菖蒲池,2,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第３四半期,未改装,,7.2552725051033065
29034580,中古マンション等,,29202,奈良県,大和高田市,幸町,高田(奈良),2,３ＬＤＫ,60,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,未改装,調停・競売等,6.812913356642856
29001850,中古マンション等,,29201,奈良県,奈良市,四条大路,新大宮,14,２ＬＤＫ,60,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第３四半期,未改装,,7.204119982655925
29036896,中古マンション等,,29201,奈良県,奈良市,北之庄町,奈良,30分?60分,３ＬＤＫ,60,,,,昭和50年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第４四半期,未改装,,6.5910646070264995
29010146,中古マンション等,,29209,奈良県,生駒市,東生駒月見町,東生駒,14,３ＬＤＫ,80,,,,昭和48年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第２四半期,改装済,,6.5910646070264995
29001392,中古マンション等,,29201,奈良県,奈良市,西大寺新町,大和西大寺,7,３ＬＤＫ,75,,,,昭和56年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第２四半期,改装済,,7.079181246047625
29010177,中古マンション等,,29209,奈良県,生駒市,東菜畑,東生駒,9,３ＬＤＫ,80,,,,平成17年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第１四半期,未改装,,7.3979400086720375
29021053,中古マンション等,,29209,奈良県,生駒市,真弓,学研北生駒,3,２ＤＫ,45,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第３四半期,未改装,,6.6020599913279625
29009898,中古マンション等,,29209,奈良県,生駒市,辻町,東生駒,9,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第４四半期,未改装,,6.653212513775344
29034773,中古マンション等,,29203,奈良県,大和郡山市,柳町,九条(奈良),21,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第３四半期,未改装,,6.838849090737256
29002881,中古マンション等,,29201,奈良県,奈良市,中登美ヶ丘,学研奈良登美ケ丘,21,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第４四半期,改装済,,7.278753600952829
29025270,中古マンション等,,29344,奈良県,生駒郡斑鳩町,龍田西,王寺,28,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第２四半期,未改装,,6.763427993562937
29019582,中古マンション等,,29201,奈良県,奈良市,中登美ヶ丘,学研奈良登美ケ丘,17,２ＬＤＫ,45,,,,昭和43年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第２四半期,改装済,,6.643452676486188
29039543,中古マンション等,,29209,奈良県,生駒市,俵口町,生駒,23,３ＬＤＫ,80,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第３四半期,改装済,,6.944482672150168
29038161,中古マンション等,,29203,奈良県,大和郡山市,筒井町,筒井(奈良),2,３ＬＤＫ,60,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第２四半期,未改装,,7.146128035678238
29003984,中古マンション等,,29201,奈良県,奈良市,南京終町,京終,2,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第１四半期,改装済,,6.991226075692495
29040828,中古マンション等,,29424,奈良県,北葛城郡上牧町,大字上牧,王寺,1H?1H30,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,市街化調整区域,70.0,400.0,2007年第３四半期,未改装,,6.778151250383644
29034649,中古マンション等,,29203,奈良県,大和郡山市,朝日町,近鉄郡山,5,３ＬＤＫ,55,,,,昭和61年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第１四半期,改装済,,6.845098040014257
29001701,中古マンション等,,29201,奈良県,奈良市,三条町,奈良,3,３ＬＤＫ,75,,,,昭和57年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,改装済,,7.146128035678238
29002152,中古マンション等,,29201,奈良県,奈良市,杉ヶ町,奈良,10,３ＬＤＫ,80,,,,昭和54年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,改装済,,7.079181246047625
29028185,中古マンション等,,29211,奈良県,葛城市,八川,尺土,5,３ＬＤＫ,60,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第１四半期,改装済,,6.6020599913279625
