ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
26037427,中古マンション等,,26108,京都府,京都市右京区,花園藪ノ下町,円町,7,２ＤＫ,50,,,,平成7年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2014年第４四半期,,,7.079181246047625
26024419,中古マンション等,,26208,京都府,向日市,鶏冠井町,西向日,11,４ＬＤＫ,90,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第４四半期,未改装,,7.361727836017593
26081702,中古マンション等,,26109,京都府,京都市伏見区,向島二ノ丸町,向島,8,４ＬＤＫ,60,,,,昭和54年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,300.0,2006年第２四半期,未改装,,6.903089986991944
26005640,中古マンション等,,26104,京都府,京都市中京区,龍池学区,烏丸御池,7,３ＬＤＫ,70,,,,平成28年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第２四半期,,,7.838849090737256
26008479,中古マンション等,,26106,京都府,京都市下京区,稚松学区,清水五条,8,２ＬＤＫ,70,,,,平成12年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第２四半期,改装済,,7.556302500767287
26062191,中古マンション等,,26108,京都府,京都市右京区,嵯峨中山町,嵯峨嵐山,8,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第１四半期,未改装,,7.301029995663981
26075802,中古マンション等,,26103,京都府,京都市左京区,高野西開町,茶山(京都),9,１ＤＫ,35,,,,平成2年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第４四半期,未改装,,7.079181246047625
26049647,中古マンション等,,26209,京都府,長岡京市,東神足,長岡京,9,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,改装済,,7.230448921378274
26009060,中古マンション等,,26107,京都府,京都市南区,吉祥院蒔絵町,西大路,21,３Ｋ,50,,,,平成2年,ＲＣ,,住宅,,,,工業地域,60.0,200.0,2018年第１四半期,未改装,,7.113943352306837
26040501,中古マンション等,,26110,京都府,京都市山科区,西野野色町,東野(京都),16,２ＬＤＫ,55,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2014年第１四半期,改装済,,6.99563519459755
26081958,中古マンション等,,26109,京都府,京都市伏見区,横大路天王前,中書島,,３ＬＤＫ,60,,,,昭和55年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2006年第１四半期,未改装,,6.698970004336019
26060051,中古マンション等,,26208,京都府,向日市,物集女町,東向日,11,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第２四半期,未改装,,7.380211241711606
26006680,中古マンション等,,26105,京都府,京都市東山区,修道学区,清水五条,4,,25,,,,平成17年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,,,7.041392685158225
26010972,中古マンション等,,26108,京都府,京都市右京区,西院西高田町,西院(阪急),10,１Ｋ,15,,,,昭和63年,ＲＣ,住宅,その他,,,,準工業地域,60.0,200.0,2017年第３四半期,未改装,,6.819543935541868
26074381,中古マンション等,,26102,京都府,京都市上京区,嘉楽学区,今出川,24,２ＤＫ,50,,,,昭和59年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第１四半期,改装済,,7.113943352306837
26076325,中古マンション等,,26104,京都府,京都市中京区,西ノ京南円町,円町,3,１ＬＤＫ,35,,,,昭和50年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第３四半期,未改装,,6.778151250383644
26078538,中古マンション等,,26107,京都府,京都市南区,吉祥院前河原町,西大路,11,３ＬＤＫ,55,,,,平成12年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第３四半期,未改装,,7.2552725051033065
26059155,中古マンション等,,26366,京都府,相楽郡精華町,精華台,新祝園,20,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第３四半期,改装済,,7.2552725051033065
26062427,中古マンション等,,26104,京都府,京都市中京区,明倫学区,四条(京都市営),3,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2009年第１四半期,,,7.944482672150168
26041504,中古マンション等,,26111,京都府,京都市西京区,上桂前川町,上桂,9,３ＬＤＫ,50,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第３四半期,未改装,,7.079181246047625
26089595,中古マンション等,,26303,京都府,乙訓郡大山崎町,字大山崎,大山崎,13,,70,,,,平成10年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第２四半期,未改装,,7.176091259055681
26026091,中古マンション等,,26210,京都府,八幡市,男山,樟葉,29,４ＬＤＫ,80,,,,平成14年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第４四半期,未改装,,7.278753600952829
